subject,onset,-4,-2,0,2,4,6,8,10,12,conditions,wrongness,run
YOU_FIRSTTHIRD_06,324,-0.62315,-0.45564,-0.41363,-0.74564,0.99184,0.90561,-0.088221,-0.32217,-0.69275,1st_P_harm,4,6
YOU_FIRSTTHIRD_06,341,0.7407,-0.56399,-0.46059,-0.4961,0.78593,0.97846,-0.11736,-0.16298,-0.20628,1st_P_harm,4,6
YOU_FIRSTTHIRD_06,356,-0.71274,-0.53991,-0.60154,-0.72852,0.48054,0.82212,0.95939,-0.57412,-0.67141,1st_P_harm,4,6
YOU_FIRSTTHIRD_06,390,0.73995,0.7131,0.52209,0.58373,0.81468,-0.43645,-0.47219,-0.81988,-0.62869,1st_P_harm,4,6
YOU_FIRSTTHIRD_06,21,0.33467,0.38172,0.071353,0.071546,0.3786,0.46422,0.44817,0.25587,0.069286,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,37,0.43226,-0.0029306,0.10667,0.3718,0.49132,0.42852,0.67254,-0.78607,0.40388,1st_P_neut,2,5
YOU_FIRSTTHIRD_06,53,-0.19395,0.26661,0.36359,0.38015,0.41726,0.32575,0.78375,0.5995,0.29056,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,61,0.29056,0.033661,-0.21569,0.223,0.44549,0.48873,1.1095,0.61642,-0.26642,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,69,-0.26642,0.013873,-0.018455,0.25588,0.38909,0.64013,0.42016,-1.0725,-0.024802,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,83,0.4114,0.57211,0.34493,0.56983,0.51531,0.83879,0.99155,0.81518,0.7142,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,108,0.22088,0.1703,0.19836,0.33703,0.45911,0.9046,-0.7369,0.32011,0.18021,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,116,0.18021,0.078091,0.16521,0.21067,0.35483,0.78592,1.22,0.44589,-0.10758,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,139,0.27271,0.75412,-0.85992,0.88741,0.74465,0.79895,0.84926,0.34016,0.28558,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,156,0.51889,1.0165,0.89637,0.3589,0.34091,0.51101,0.64147,0.36039,0.19392,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,164,0.19392,0.21864,0.021104,0.22755,0.39391,0.4139,0.84629,-0.025189,-0.27524,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,171,-0.025189,-0.27524,-0.22373,0.17914,0.33789,0.56107,0.78654,0.58856,-0.0045564,1st_P_neut,1,5
YOU_FIRSTTHIRD_06,218,-1.087,-1.529,0.21292,-1.207,-1.3812,-1.2843,0.41652,-0.1531,0.011526,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,236,-0.2012,-0.023888,-0.23842,-0.30423,0.05421,0.39037,0.46145,0.12073,-0.4037,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,276,-0.12734,0.23644,0.099126,-0.097372,-0.17006,0.244,0.62092,-0.63733,-1.4206,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,292,-0.20194,-0.34248,-0.24052,-1.4232,0.20107,0.26614,0.32385,0.24715,0.38505,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,300,0.38505,0.064957,0.041199,0.19192,0.393,0.45559,0.20756,0.081451,0.11243,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,308,0.11243,0.31718,-1.079,-0.78195,0.40057,-0.4901,-0.45313,-0.71274,-1.2681,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,315,-0.71274,-1.2681,-1.2768,0.68686,-0.41039,-0.60985,-0.10852,-0.50851,-0.91808,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,332,-0.69275,-0.71044,-0.43364,-0.61235,-0.52221,-0.58435,-0.050635,-0.69889,0.86324,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,348,-0.16298,-0.20628,-0.083943,-0.15789,-0.4686,-0.37326,-0.39574,-0.39239,-0.71274,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,363,-0.57412,-0.67141,-0.77443,0.37119,0.53377,-0.35507,-0.29001,-0.42952,-0.63933,1st_P_neut,4,6
YOU_FIRSTTHIRD_06,372,-0.48431,-0.37708,-0.91817,-1.162,0.018554,0.59641,-0.096512,-0.27021,-0.59529,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,380,-0.59529,-1.304,-0.65798,-0.83885,-0.68025,0.79261,-0.23208,-0.5858,-0.56817,1st_P_neut,1,6
YOU_FIRSTTHIRD_06,13,-0.1455,0.20104,0.61391,0.3352,0.37218,-0.83221,0.091588,-0.06551,0.38144,comp_other,4,3
YOU_FIRSTTHIRD_06,22,0.44616,0.11359,0.26497,0.31395,0.4353,0.54344,0.36975,0.34033,0.046942,comp_other,4,3
YOU_FIRSTTHIRD_06,46,-0.13539,0.04095,0.10711,0.33385,0.26083,0.657,0.63456,0.56675,-0.16204,comp_other,4,3
YOU_FIRSTTHIRD_06,53,0.56675,-0.16204,-0.12622,0.042926,0.42408,0.48813,0.47842,0.54587,0.11978,comp_other,4,3
YOU_FIRSTTHIRD_06,62,-0.06321,0.30111,0.37449,0.063229,0.14637,0.4702,0.41251,0.46539,0.31743,comp_other,4,3
YOU_FIRSTTHIRD_06,77,0.081018,0.17702,-0.11524,0.0094036,0.23104,0.12198,0.33307,-1.3098,0.043904,comp_other,4,3
YOU_FIRSTTHIRD_06,93,0.28401,-0.041307,-0.14101,0.13255,0.23714,0.58471,0.39551,0.31193,0.19853,comp_other,4,3
YOU_FIRSTTHIRD_06,117,0.57706,0.58822,0.4266,0.39635,0.25937,0.32069,0.42254,0.4971,0.30576,comp_other,3,3
YOU_FIRSTTHIRD_06,134,0.23389,0.53934,0.30501,-0.0087951,0.26266,0.36244,0.57869,0.28244,-0.047477,comp_other,4,3
YOU_FIRSTTHIRD_06,149,-0.20133,-0.13947,-0.30135,-0.29023,-0.021831,0.38725,0.50073,0.44935,0.0095347,comp_other,4,3
YOU_FIRSTTHIRD_06,172,0.32638,0.08226,0.46545,0.51745,0.38802,0.60812,0.54189,0.42635,0.018289,comp_other,4,3
YOU_FIRSTTHIRD_06,182,0.18913,-0.36899,0.012123,-0.042174,0.25105,0.51542,0.32643,-0.22772,-0.1843,comp_other,4,3
YOU_FIRSTTHIRD_06,218,0.43827,0.89464,0.53962,0.12684,0.25107,0.39183,0.46475,-0.08518,-0.13513,comp_other,4,4
YOU_FIRSTTHIRD_06,234,-0.35902,0.1646,0.25163,0.073055,0.26944,0.28692,0.37384,0.13008,0.0022767,comp_other,4,4
YOU_FIRSTTHIRD_06,241,0.13008,0.0022767,-0.2151,-0.2745,0.094611,0.22666,0.38449,0.22499,-0.072124,comp_other,4,4
YOU_FIRSTTHIRD_06,249,-0.072124,0.015202,0.14485,-0.19855,0.06963,0.23343,0.20653,-0.16829,0.16673,comp_other,4,4
YOU_FIRSTTHIRD_06,257,0.16673,0.025168,-0.18252,-0.17429,0.32808,0.57533,0.66478,0.63686,0.3177,comp_other,4,4
YOU_FIRSTTHIRD_06,276,-0.42056,0.12947,0.14812,0.20797,0.33002,0.5233,0.12548,0.23471,0.024383,comp_other,4,4
YOU_FIRSTTHIRD_06,285,0.014032,0.0070438,0.35732,0.50678,0.5238,0.39496,0.20691,0.21302,-0.0023884,comp_other,4,4
YOU_FIRSTTHIRD_06,294,-0.12622,0.078532,0.39542,0.23629,0.081135,0.25703,0.59503,0.39071,0.50464,comp_other,4,4
YOU_FIRSTTHIRD_06,317,0.24673,-1.1219,0.25088,0.27001,0.2129,0.37113,0.43811,0.039426,-0.052048,comp_other,4,4
YOU_FIRSTTHIRD_06,333,-0.087855,-0.065589,-0.052827,-0.02169,0.23487,-0.034331,-0.072221,-0.0066731,0.25841,comp_other,4,4
YOU_FIRSTTHIRD_06,342,0.27176,0.20968,0.43772,0.16461,0.14641,0.28688,0.48143,0.58889,-0.053663,comp_other,3,4
YOU_FIRSTTHIRD_06,364,0.35359,0.33968,0.05609,-0.48115,0.0038472,-0.14835,0.57319,0.92694,0.44191,comp_other,3,4
YOU_FIRSTTHIRD_06,3,-1.2059,0.45352,0.35171,0.05634,0.019166,0.33432,0.43682,0.26639,0.40678,comp_self,4,3
YOU_FIRSTTHIRD_06,29,0.34033,0.046942,0.42651,0.43704,0.27789,-0.16512,-0.088503,0.26661,-1.2002,comp_self,4,3
YOU_FIRSTTHIRD_06,37,-1.2002,-1.315,-0.5605,-1.3436,0.46182,0.29861,0.42601,0.2687,0.32717,comp_self,4,3
YOU_FIRSTTHIRD_06,70,0.31743,0.35404,-0.16283,-0.099984,-0.096425,0.0029581,0.14777,0.081018,0.17702,comp_self,4,3
YOU_FIRSTTHIRD_06,85,0.043904,-0.077214,-0.20782,0.23329,0.14801,-0.0003196,-0.040302,0.059709,0.28401,comp_self,3,3
YOU_FIRSTTHIRD_06,127,-0.21556,-0.045461,0.14861,0.25052,-0.21725,-0.61462,-0.24818,0.23389,0.53934,comp_self,4,3
YOU_FIRSTTHIRD_06,142,-0.047477,-0.25558,-0.21008,-0.032227,0.45502,0.29858,0.3675,-0.20133,-0.13947,comp_self,3,3
YOU_FIRSTTHIRD_06,157,0.0095347,0.15194,0.14329,-0.18069,-0.038616,-0.12135,-0.18264,0.18361,0.27204,comp_self,3,3
YOU_FIRSTTHIRD_06,164,0.18361,0.27204,0.40141,0.29914,-0.28541,0.10308,0.12827,0.53078,0.32638,comp_self,4,3
YOU_FIRSTTHIRD_06,190,-0.1843,-0.39877,-0.28561,-0.25839,-0.093607,-0.23791,0.045243,-0.14401,0.24632,comp_self,3,3
YOU_FIRSTTHIRD_06,202,0.11903,0.25599,-0.023194,-0.23846,-0.10389,-0.042661,-0.29977,-0.45268,-0.082643,comp_self,4,4
YOU_FIRSTTHIRD_06,210,-0.082643,0.076648,0.14232,0.020142,0.32493,0.20767,0.0044629,0.15683,0.43827,comp_self,4,4
YOU_FIRSTTHIRD_06,227,0.082991,0.48018,0.58416,0.13131,0.27796,0.021795,-0.42836,-0.35902,0.1646,comp_self,3,4
YOU_FIRSTTHIRD_06,267,-0.89455,0.098006,-0.54037,-0.22666,0.078689,0.022282,-0.12224,0.13445,-0.038399,comp_self,3,4
YOU_FIRSTTHIRD_06,301,0.39071,0.50464,0.18173,-0.37467,-0.23471,0.069355,0.03333,0.29352,0.085619,comp_self,3,4
YOU_FIRSTTHIRD_06,310,-0.27612,-0.51204,0.078832,0.088297,0.0070309,0.045962,-0.050424,0.24673,-1.1219,comp_self,3,4
YOU_FIRSTTHIRD_06,325,-0.052048,0.12207,0.041326,0.044594,0.3477,0.27047,0.18459,0.028247,-0.087855,comp_self,3,4
YOU_FIRSTTHIRD_06,349,0.58889,-0.053663,0.2028,0.098192,0.18174,0.28172,0.19585,0.23225,-0.12369,comp_self,1,4
YOU_FIRSTTHIRD_06,356,0.23225,-0.12369,0.57373,0.090276,0.0002087,0.24275,0.13966,0.053917,0.35359,comp_self,1,4
YOU_FIRSTTHIRD_06,372,0.44191,-1.2388,-0.033753,-0.055581,-0.33225,-0.17093,-0.20457,0.039291,-0.33929,comp_self,3,4
YOU_FIRSTTHIRD_06,382,-0.38612,-0.15428,-0.058045,-0.053706,0.12738,0.19838,0.38434,0.26853,0.1119,comp_self,3,4
YOU_FIRSTTHIRD_06,390,0.1119,0.0044085,0.14744,0.57588,0.61503,0.5618,0.58458,0.21219,0.10469,comp_self,3,4
YOU_FIRSTTHIRD_06,51,0.19003,0.086512,-0.030266,-0.0067875,-0.18208,0.057013,0.14389,0.026831,0.044689,3rd_P_harm,3,1
YOU_FIRSTTHIRD_06,68,-0.036242,-0.21958,-0.12572,-0.23192,0.064329,0.12847,0.10067,-0.41215,-0.34344,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,77,-0.27309,0.24553,-0.065118,-0.038136,-0.088642,-0.25224,-0.1496,-0.38891,-0.14269,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,86,-0.26309,0.013363,-0.24678,-0.094663,-0.077291,-0.04011,0.11588,-0.014748,-0.07271,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,93,-0.014748,-0.07271,-0.030199,0.12504,0.14716,0.3073,0.51932,0.20589,-0.1098,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,101,-0.1098,0.39244,0.40206,0.10161,-0.017106,0.046072,0.15377,-0.21316,-0.52167,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,108,-0.21316,-0.52167,-0.55978,-0.20483,-0.085366,0.040047,0.30577,0.22099,-0.021715,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,115,0.22099,-0.021715,0.025948,0.08966,0.10157,-0.097188,0.2164,0.15202,0.076281,3rd_P_harm,3,1
YOU_FIRSTTHIRD_06,141,-0.39275,-0.15803,-0.16787,-0.034624,0.056992,0.32233,0.51005,-0.47912,-0.51764,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,174,0.49639,0.07326,-0.22328,-0.33206,-0.39513,-0.20618,-0.11198,-0.13224,-0.34509,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,182,-0.34509,0.14075,0.12065,-0.15168,0.13057,0.27443,0.26053,-0.17738,0.012733,3rd_P_harm,4,1
YOU_FIRSTTHIRD_06,234,0.53142,0.27437,0.19137,0.078427,0.36729,0.21142,0.65027,0.063238,-0.21011,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,243,0.011515,0.31803,0.3055,0.45808,0.42637,0.31879,0.18264,0.17659,-0.11112,3rd_P_harm,3,2
YOU_FIRSTTHIRD_06,250,0.17659,-0.11112,0.18442,0.27201,0.51551,0.42643,0.3711,-0.18902,-0.31141,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,259,-0.46688,-0.032962,-0.068613,0.22937,-0.012554,0.12897,0.42357,0.84089,0.71695,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,267,0.71695,0.085822,-0.014485,0.062976,0.15161,0.38259,0.34821,0.20501,0.28153,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,275,0.28153,0.50822,0.41844,0.30995,0.074415,0.16398,0.65656,0.63253,0.2245,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,282,0.63253,0.2245,-0.13001,0.038692,0.42703,0.24153,-0.18004,-0.63234,-0.35586,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,289,-0.63234,-0.35586,0.01062,-0.12086,-0.012558,0.064552,0.60888,0.49559,0.30171,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,307,0.36814,0.68319,0.60961,0.30996,0.29467,0.077731,0.54662,0.21816,-0.12974,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,324,-0.10104,0.45482,0.44858,0.28604,0.11519,0.10063,0.30712,-0.10271,-0.03634,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,338,-0.15375,0.4521,0.64941,0.89738,0.78055,0.61907,0.49434,-0.14863,0.20036,3rd_P_harm,2,2
YOU_FIRSTTHIRD_06,355,0.022317,-0.278,-0.030866,0.16217,0.19939,0.53884,0.52955,0.26224,0.09833,3rd_P_harm,4,2
YOU_FIRSTTHIRD_06,12,0.19032,-0.063098,-0.07684,0.014505,-0.17146,0.17013,-0.11083,-0.35971,0.11897,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,19,-0.35971,0.11897,0.080678,-0.21232,-0.051949,0.055518,0.061588,0.48146,-0.064674,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,26,0.48146,-0.064674,-0.22849,-0.30184,-0.078099,0.10184,-0.10715,0.087382,-0.072312,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,35,-0.30896,-0.29807,0.0073323,0.1424,0.13977,0.12557,0.27837,0.30183,0.087967,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,42,0.30183,0.087967,-0.76816,-0.54886,-0.4166,-0.12654,0.29018,0.24639,0.072583,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,59,0.044689,-0.032135,0.075652,-0.0019947,0.048613,0.428,0.41582,0.60319,0.2917,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,123,0.076281,0.011204,-0.099861,0.058453,-0.042183,-0.24482,-0.022657,0.24209,-0.30589,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,132,-0.51814,-0.40331,-0.23704,-0.074923,0.076605,0.30324,0.38504,0.48813,-0.13135,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,150,-0.16197,0.014485,0.19325,-0.041165,0.0043173,0.26542,0.2026,0.36232,-0.22552,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,158,-0.22552,0.07699,0.10343,0.083455,0.046427,0.092117,0.046897,-0.2627,0.067246,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,166,0.067246,0.16849,-0.024289,-0.21926,-0.56296,-0.15938,0.20922,0.61102,0.49639,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,189,-0.17738,0.012733,-0.079988,0.1142,-0.081457,-0.084938,0.23067,-0.074002,-0.61934,3rd_P_neut,1,1
YOU_FIRSTTHIRD_06,202,0.42269,0.4958,0.18466,-0.049145,0.12501,0.51664,0.81719,0.5168,0.45251,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,211,-0.038058,-0.46813,-0.12892,-0.29917,-0.042077,0.22277,0.5371,0.46113,-0.011324,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,219,-0.011324,0.041887,0.42173,-0.017242,0.091847,0.52004,0.1687,-0.38533,-0.22713,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,227,-0.22713,-0.029005,0.22492,0.26156,-0.044726,0.34823,0.39186,0.53142,0.27437,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,299,0.016874,-0.42246,0.15719,0.27336,0.47947,0.64435,0.40675,-0.09189,0.36814,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,315,-0.12974,-0.19503,0.0078353,0.44243,0.529,0.64749,0.46945,0.0559,-0.13439,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,331,-0.10271,-0.03634,-0.063574,-0.07873,-0.45703,-0.18317,-0.32635,-0.15375,0.4521,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,346,0.20036,0.13033,0.12282,0.40993,0.44707,0.17269,0.17515,-0.35641,-0.10441,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,363,0.09833,0.1879,0.37497,0.29079,-0.10578,-0.15282,0.85256,0.4886,-0.018321,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,372,0.20711,-0.071134,0.23099,0.30805,0.31299,0.63008,0.58357,0.49087,-0.12699,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,379,0.49087,-0.12699,-0.23062,-0.03728,0.34599,0.43379,0.14887,-0.20688,-0.079054,3rd_P_neut,1,2
YOU_FIRSTTHIRD_06,388,0.012293,-0.16671,0.2545,0.25044,0.20082,0.34607,0.37004,0.12746,0.33492,3rd_P_neut,1,2
YOU_FIRSTTHIRD_07,10,0.22531,-0.41396,-0.6113,-0.89035,-0.69429,-0.063386,0.12466,-0.6616,-0.81775,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,18,-0.81775,-0.38179,-0.63097,-0.15216,0.11033,0.40563,-0.2969,-1.1096,-1.0214,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,36,-0.49602,-0.08479,-0.067881,0.0057764,-0.14023,-0.18586,0.12938,0.40954,-0.21817,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,44,-0.21817,-0.42311,-0.33095,0.071878,0.33242,0.39718,0.1645,-0.64306,-1.1191,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,52,-1.1191,-1.0905,-0.93395,-0.69274,-0.24838,0.03199,0.36349,-0.067336,-0.23536,1st_P_harm,2,3
YOU_FIRSTTHIRD_07,70,0.11333,-0.045078,-0.32158,-1.2132,-0.93405,-0.17952,0.026281,-0.23366,-0.14437,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,116,-0.11716,-0.14507,-0.045676,-0.60434,-0.49274,0.15607,-0.40319,-0.36281,-0.25057,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,133,-0.32876,-0.69566,-0.28943,0.03841,0.15664,0.32526,-0.082679,-0.467,-0.89192,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,142,-1.0144,-0.86246,-0.3269,-0.40523,-0.28914,-0.051035,-0.33161,-0.31193,-0.33804,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,165,0.17578,-0.095628,-0.039074,-0.33602,-0.38616,-0.19502,0.6595,0.98475,-0.028298,1st_P_harm,4,3
YOU_FIRSTTHIRD_07,174,0.24257,-0.33412,0.016461,-0.53515,-0.48241,0.080452,0.11763,-0.2687,-0.44847,1st_P_harm,3,3
YOU_FIRSTTHIRD_07,189,-0.76338,-1.8537,-0.6741,-0.44738,-0.35013,0.16625,-0.19228,0.17481,-0.075158,1st_P_harm,3,3
YOU_FIRSTTHIRD_07,211,-0.27221,-0.25408,0.62796,0.55559,0.29375,0.46522,0.36304,0.031789,0.13178,1st_P_harm,1,4
YOU_FIRSTTHIRD_07,228,0.91379,0.57975,-0.25445,-0.57285,0.092851,0.41114,0.13294,0.20682,0.48691,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,237,1.3342,0.94954,0.22216,0.078555,0.41667,0.27098,0.093278,0.24225,-0.076677,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,255,0.77785,0.79247,0.075803,-0.36103,0.22813,0.54929,0.94872,0.50915,-0.192,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,263,-0.192,-0.55542,-0.79119,0.15761,0.52439,1.085,0.62444,0.12598,-0.14286,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,272,-0.03074,-0.29385,-0.020362,0.0051667,0.27241,0.5524,1.0285,0.78634,1.068,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,286,0.70832,0.36663,0.47222,-0.079635,-0.19883,-0.044245,0.73395,0.82729,-0.12845,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,295,-0.54951,0.31289,0.46946,0.72921,1.1435,1.4481,0.41735,0.22709,0.27616,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,303,0.27616,0.10701,0.063409,0.37095,0.73203,1.3204,1.33,1.0216,0.63875,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,340,0.44673,0.20344,0.13563,0.18273,-0.39101,0.82607,1.1785,-0.19739,0.74095,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,348,0.74095,1.498,1.2962,0.66028,0.77055,1.5406,0.48959,0.73304,0.57809,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,364,0.7089,0.35926,-0.014689,0.43716,0.4733,0.92052,0.43841,0.097195,-0.73009,1st_P_harm,4,4
YOU_FIRSTTHIRD_07,3,-0.41638,-0.84599,-0.0079463,0.096481,0.33423,0.38303,0.43671,0.22531,-0.41396,1st_P_neut,4,3
YOU_FIRSTTHIRD_07,27,-0.84081,-0.75978,-0.51962,-0.46871,-0.010029,0.093959,0.14061,-0.47865,-0.99903,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,61,-0.5758,-0.29427,-0.57166,-0.1469,-0.17219,0.18875,-0.22429,-0.38084,-0.014522,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,77,-0.23366,-0.14437,-0.69813,-0.52567,-0.11615,0.15353,-0.16311,-0.5684,-0.50136,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,85,-0.50136,-0.44209,-0.17663,-0.32028,-0.77664,-0.33907,-0.006765,0.0046126,-0.53023,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,93,-0.53023,-0.13426,-0.29846,-0.32617,0.21003,0.18102,0.34455,-0.17635,-0.7056,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,102,-0.70969,-0.24619,-0.1594,-0.38358,0.0029216,0.29482,-0.48012,-0.79122,-0.68611,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,109,-0.79122,-0.68611,-0.93686,-0.55507,-0.33161,0.10773,-0.10651,-0.11716,-0.14507,1st_P_neut,2,3
YOU_FIRSTTHIRD_07,124,-0.25057,-0.6183,-0.63245,-0.45822,-0.00082686,0.15953,0.21034,0.18947,0.046635,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,150,-0.33804,-0.62968,-0.83915,-0.53057,-0.36957,0.17168,0.60518,-0.18391,-0.39116,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,158,-0.39116,0.31202,-0.54082,-1.2789,-1.1467,-0.49933,-0.049116,0.17578,-0.095628,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,182,-0.44847,-0.54635,-0.8094,-1.2536,-0.68673,-0.47034,-1.0482,-0.76338,-1.8537,1st_P_neut,1,3
YOU_FIRSTTHIRD_07,202,0.54254,0.34435,0.68661,0.57758,-0.082283,0.97014,1.0754,0.42933,-0.35875,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,221,0.80123,0.29662,0.19045,0.32975,0.29053,1.292,1.0493,0.91379,0.57975,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,246,0.21535,0.43534,0.53894,0.7068,0.65276,0.75307,1.0365,0.7249,0.57107,1st_P_neut,3,4
YOU_FIRSTTHIRD_07,279,0.78634,1.068,1.0842,0.55177,0.16406,0.43646,0.68217,0.70832,0.36663,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,310,1.0216,0.63875,-0.47946,-0.097124,0.25001,-0.19376,-0.2233,0.12244,0.6732,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,318,0.6732,-0.20565,-0.37211,-0.18411,1.7973,0.55013,0.97599,0.53803,-0.56478,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,325,0.53803,-0.56478,-0.77672,-0.25139,0.16691,0.47188,0.82047,0.39288,0.28668,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,333,0.28668,0.83355,0.69054,-0.3937,0.067053,1.389,-0.43528,0.44673,0.20344,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,355,0.73304,0.57809,0.21364,-0.14877,-0.057384,0.16412,0.81368,0.62876,0.7243,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,373,-0.66133,-0.25001,-0.82844,-0.36834,0.34814,0.33618,0.32752,-0.039471,-0.19878,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,381,-0.19878,0.33676,0.83887,0.39129,0.38921,0.68553,0.84992,0.23408,0.31516,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,390,0.24164,0.22864,0.92564,0.58202,0.63043,0.77188,0.65323,-0.43639,0.017826,1st_P_neut,1,4
YOU_FIRSTTHIRD_07,3,-0.57468,-0.87034,-0.66843,-0.06547,-0.1261,-0.067289,0.27295,0.25552,0.14138,comp_other,3,1
YOU_FIRSTTHIRD_07,27,-0.41869,-0.29909,-0.43445,-0.25311,-0.11913,0.11287,0.1553,-0.27575,-0.33918,comp_other,2,1
YOU_FIRSTTHIRD_07,36,-0.48123,-0.87927,-0.14812,-0.45647,-0.015287,-0.0046647,-0.66737,-1.0567,-0.71265,comp_other,3,1
YOU_FIRSTTHIRD_07,108,-0.53873,-0.71251,0.022259,0.49888,0.58158,0.26682,0.50105,-0.42948,-0.94852,comp_other,1,1
YOU_FIRSTTHIRD_07,116,-0.94852,-0.09008,0.22135,0.4633,0.27304,0.34085,0.30845,-0.5452,-0.82703,comp_other,3,1
YOU_FIRSTTHIRD_07,124,-0.82703,-0.77645,-0.57689,-0.38864,-0.22953,-0.020537,0.2301,0.16925,-0.22186,comp_other,2,1
YOU_FIRSTTHIRD_07,131,0.16925,-0.22186,0.081836,-0.014265,-0.072034,0.046171,-0.046505,-0.087189,-0.58599,comp_other,1,1
